diseaseId	targetId	score	evidenceCount
MONDO_0018954	ENSG00000106799	0.7947341614364158	405
MONDO_0018954	ENSG00000163513	0.8113244622766405	319
MONDO_0018958	ENSG00000163380	0.7647256375214843	367
MONDO_0018958	ENSG00000183091	0.7512052381548416	8051
Orphanet_169095	ENSG00000109101	0.7804296064418527	465
Orphanet_169150	ENSG00000039537	0.7215967865203629	29
Orphanet_169150	ENSG00000112936	0.7586108985905468	33
Orphanet_169150	ENSG00000113600	0.7132948532593775	26
Orphanet_17	ENSG00000163541	0.7849624465470711	232
Orphanet_171445	ENSG00000128591	0.7754954314540262	3637
Orphanet_171629	ENSG00000103089	0.7991048884027737	128
Orphanet_171848	ENSG00000100997	0.8076207794851046	95
Orphanet_171871	ENSG00000151623	0.7549032906321601	187
Orphanet_171876	ENSG00000111319	0.7611998077524567	125
Orphanet_171876	ENSG00000168447	0.7487442573578249	97
Orphanet_174	ENSG00000123500	0.8188059445449283	158
Orphanet_1764	ENSG00000070061	0.7897953749084811	798
Orphanet_1766	ENSG00000132932	0.7654656907713542	67
Orphanet_1766	ENSG00000147852	0.7941775062844668	151
Orphanet_1766	ENSG00000167716	0.7682907649590127	53
Orphanet_1766	ENSG00000178538	0.7485503926119242	23
Orphanet_178389	ENSG00000141655	0.7321894580448479	106
Orphanet_178464	ENSG00000155657	0.7472778081937432	3493
Orphanet_182050	ENSG00000100345	0.8183653224098401	475
Orphanet_183506	ENSG00000068796	0.734514051325658	24
Orphanet_183506	ENSG00000131462	0.7322055679305601	22
Orphanet_183506	ENSG00000137267	0.7865610698389481	40
Orphanet_183506	ENSG00000168280	0.7741690303096972	29
Orphanet_183506	ENSG00000196230	0.760093949253009	29
Orphanet_1865	ENSG00000142798	0.7395837755620787	546
Orphanet_1872	ENSG00000007062	0.7212352590123106	190
Orphanet_1872	ENSG00000048545	0.7457025113642429	78
Orphanet_1872	ENSG00000092200	0.7962143426096425	917
Orphanet_1872	ENSG00000095464	0.7721394229014594	105
Orphanet_1872	ENSG00000102001	0.7284537862584964	103
Orphanet_1872	ENSG00000105392	0.7700657104898905	480
Orphanet_1872	ENSG00000132518	0.7764045002260941	865
Orphanet_1872	ENSG00000139323	0.7390940910731043	28
Orphanet_1872	ENSG00000148600	0.707362276999922	180
Orphanet_1872	ENSG00000156171	0.7194869053157683	20
Orphanet_1872	ENSG00000156172	0.7260700134798963	94
Orphanet_1872	ENSG00000156313	0.7644077196307851	103
Orphanet_1872	ENSG00000198691	0.8288074666259394	284
Orphanet_1899	ENSG00000108821	0.7719633436064991	199
Orphanet_1899	ENSG00000164692	0.7409226004881316	165
Orphanet_1900	ENSG00000083444	0.8093619911202092	628
Orphanet_1930	ENSG00000110057	0.7122575584000589	316
Orphanet_1945	ENSG00000183454	0.816738482767606	1439
Orphanet_1946	ENSG00000067836	0.7676599755879345	514
Orphanet_1947	ENSG00000182372	0.7136024305126812	30
Orphanet_1949	ENSG00000075043	0.8432435178678328	198
Orphanet_1949	ENSG00000184156	0.7882650197932168	1056
Orphanet_199241	ENSG00000128829	0.744302871515851	100
Orphanet_199348	ENSG00000135917	0.784771242526799	464
Orphanet_199351	ENSG00000184381	0.8055560466382377	78
Orphanet_199354	ENSG00000166033	0.7134813326796821	82
Orphanet_1997	ENSG00000039068	0.7196661742431893	59
Orphanet_2053	ENSG00000109063	0.7738394279389379	233
Orphanet_2066	ENSG00000183044	0.75430523730723	613
Orphanet_206966	ENSG00000125459	0.7445418527682813	17
Orphanet_206966	ENSG00000267673	0.7508414217809396	23
Orphanet_207	ENSG00000066468	0.7506864632571311	30
Orphanet_2076	ENSG00000165194	0.8117411655118851	902
Orphanet_2089	ENSG00000111713	0.7870196739498174	176
Orphanet_2098	ENSG00000125965	0.7316551152901944	65
Orphanet_209951	ENSG00000147475	0.7325090481263591	17
Orphanet_210122	ENSG00000103241	0.7662956674593231	80
Orphanet_217055	ENSG00000104381	0.7592032280630876	116
Orphanet_217330	ENSG00000143839	0.7358272168101487	54
Orphanet_217563	ENSG00000167972	0.8169384550600288	297
Orphanet_2182	ENSG00000198910	0.8443563494356622	150
Orphanet_2189	ENSG00000198331	0.7102841831929003	20
Orphanet_2209	ENSG00000171759	0.8195277060975282	87
Orphanet_2228	ENSG00000163132	0.7122675098106102	64
Orphanet_2229	ENSG00000160789	0.7493386683840533	137
Orphanet_2237	ENSG00000107485	0.7904732717248795	218
Orphanet_2238	ENSG00000036828	0.772395880758305	105
Orphanet_2238	ENSG00000088256	0.7378535780780858	40
Orphanet_2250	ENSG00000101596	0.762012884307076	61
Orphanet_2253	ENSG00000007372	0.7570119971868865	181
Orphanet_2255	ENSG00000141448	0.7676096993487168	33
Orphanet_2268	ENSG00000088305	0.8281042594167466	237
Orphanet_2268	ENSG00000112365	0.7541986865697862	303
Orphanet_2268	ENSG00000119969	0.7008688310108544	33
Orphanet_2268	ENSG00000144354	0.7043932930136378	24
EFO_0001073	ENSG00000166603	0.8043273320541433	1228
MONDO_0012165	ENSG00000164946	0.7256454066386405	83
MONDO_0012172	ENSG00000084754	0.7907668423074127	664
MONDO_0012172	ENSG00000138029	0.8311083200580108	306
MONDO_0012173	ENSG00000084754	0.8369364429092223	800
MONDO_0012177	ENSG00000162769	0.7834549201744649	188
MONDO_0012183	ENSG00000135446	0.7148693786913856	77
MONDO_0012184	ENSG00000172037	0.8142869771773807	910
MONDO_0012186	ENSG00000140525	0.8105338429908067	356
MONDO_0012187	ENSG00000136492	0.8394513409791481	3691
MONDO_0012191	ENSG00000168827	0.7598415231589694	149
MONDO_0012192	ENSG00000168267	0.7200784208760999	49
MONDO_0012197	ENSG00000164362	0.7815014562393724	163
MONDO_0012198	ENSG00000100146	0.806208947841217	89
MONDO_0012203	ENSG00000165409	0.7169070059543403	133
MONDO_0012206	ENSG00000139219	0.7028610499815934	41
MONDO_0012208	ENSG00000186395	0.7178729625083718	28
MONDO_0012211	ENSG00000129255	0.779153902556736	77
MONDO_0012213	ENSG00000135454	0.7608136369171897	27
MONDO_0012215	ENSG00000120729	0.7389905398274008	294
MONDO_0012216	ENSG00000166558	0.7911866270310666	35
MONDO_0012221	ENSG00000198951	0.7775112394811311	162
MONDO_0012222	ENSG00000198951	0.8086238563674764	93
MONDO_0012231	ENSG00000116688	0.8103327835746493	99
MONDO_0012235	ENSG00000166340	0.7265433708091379	65
MONDO_0012237	ENSG00000234438	0.7289640386228793	485
MONDO_0012248	ENSG00000130714	0.7579410305106289	732
MONDO_0012250	ENSG00000139132	0.7213862575896167	208
MONDO_0012251	ENSG00000106367	0.7504002813865438	28
MONDO_0012271	ENSG00000205899	0.7273043279245226	22
MONDO_0012274	ENSG00000138696	0.7306047811360904	147
MONDO_0012276	ENSG00000156113	0.7940215318895769	853
MONDO_0012290	ENSG00000099940	0.7914408236164171	190
MONDO_0012301	ENSG00000166548	0.8162504587127642	136
MONDO_0012307	ENSG00000066468	0.7360110940797694	63
MONDO_0012308	ENSG00000144061	0.7703210310286046	136
MONDO_0012316	ENSG00000101577	0.7658006147711172	683
MONDO_0012320	ENSG00000144285	0.7723211992092152	210
MONDO_0012322	ENSG00000043355	0.7859557901961276	211
MONDO_0012323	ENSG00000096696	0.7467237443714474	459
MONDO_0012345	ENSG00000104055	0.7396239821070045	81
MONDO_0012350	ENSG00000000971	0.7374864154258788	23
MONDO_0012381	ENSG00000171105	0.7299257018461395	47
MONDO_0012391	ENSG00000182372	0.8012610947978763	56
MONDO_0012392	ENSG00000196177	0.7762979751998483	252
MONDO_0012393	ENSG00000135821	0.7633719786355694	208
MONDO_0012396	ENSG00000155380	0.7385180201814968	93
MONDO_0012399	ENSG00000137285	0.8106020027149546	63
MONDO_0012400	ENSG00000174469	0.7759131875580416	1399
MONDO_0012407	ENSG00000108439	0.8001094604238981	280
MONDO_0012413	ENSG00000165588	0.8119335581655074	66
MONDO_0012414	ENSG00000117984	0.7323129446662971	107
MONDO_0012417	ENSG00000160789	0.7476724750994068	134
MONDO_0012423	ENSG00000148384	0.7364209779849501	25
MONDO_0012435	ENSG00000205981	0.7742788033489257	107
MONDO_0012436	ENSG00000107249	0.7765792318286406	313
MONDO_0012439	ENSG00000134250	0.744231960500068	154
MONDO_0012449	ENSG00000101327	0.7704633881799237	101
MONDO_0012450	ENSG00000141385	0.8280893131663707	153
MONDO_0012453	ENSG00000068615	0.732200831782989	273
MONDO_0012456	ENSG00000186790	0.8045904222794088	246
MONDO_0012475	ENSG00000168263	0.7527001741147795	131
MONDO_0012476	ENSG00000130294	0.8122714779168259	2149
MONDO_0012481	ENSG00000110921	0.8336326628084344	508
MONDO_0012495	ENSG00000095380	0.7623058210994091	27
MONDO_0012496	ENSG00000120071	0.7803216473956306	832
MONDO_0012504	ENSG00000068078	0.7444199882914324	44
MONDO_0012512	ENSG00000123297	0.7190745530488463	66
MONDO_0002412	ENSG00000162688	0.7233994797144845	54
MONDO_0002441	ENSG00000053918	0.7374525455162612	295
MONDO_0002441	ENSG00000180509	0.7136922807181484	164
MONDO_0002457	ENSG00000070814	0.7729010163555193	556
MONDO_0002457	ENSG00000171453	0.7178967745387145	52
MONDO_0009155	ENSG00000062038	0.7859891247241633	144
MONDO_0009159	ENSG00000164692	0.7420508700781029	36
MONDO_0009161	ENSG00000087116	0.7371519862533116	1254
MONDO_0009162	ENSG00000072840	0.7993529468200418	1486
MONDO_0009162	ENSG00000173040	0.7917441883299272	1478
MONDO_0009166	ENSG00000182173	0.8017631460363003	57
MONDO_0009168	ENSG00000119686	0.7737315807636698	43
MONDO_0009176	ENSG00000141524	0.7757795492487091	743
MONDO_0009176	ENSG00000167895	0.7432238399932578	517
MONDO_0009179	ENSG00000114270	0.8450470165617842	418
MONDO_0009180	ENSG00000196878	0.7813652926375494	109
MONDO_0009181	ENSG00000178209	0.7611548920700092	4325
MONDO_0009182	ENSG00000196878	0.737892993694253	204
MONDO_0009183	ENSG00000132470	0.8109857822110567	305
MONDO_0009185	ENSG00000067836	0.7918384303909819	512
MONDO_0009189	ENSG00000155850	0.8026789903857514	689
MONDO_0009192	ENSG00000172071	0.7802358189330999	236
MONDO_0009206	ENSG00000074695	0.7210889142610322	107
MONDO_0009211	ENSG00000057593	0.8080051754525993	130
MONDO_0009212	ENSG00000126218	0.8044237574797485	88
MONDO_0009213	ENSG00000158169	0.8339538554986009	437
MONDO_0009214	ENSG00000144554	0.8183738297381521	351
MONDO_0009216	ENSG00000163581	0.826410868880278	297
MONDO_0009218	ENSG00000104763	0.8244800808787859	262
MONDO_0009229	ENSG00000163297	0.7826220398466276	213
MONDO_0009231	ENSG00000125965	0.7608282556373026	82
MONDO_0009232	ENSG00000154764	0.7243479731637296	23
MONDO_0009238	ENSG00000076351	0.8166630056457613	165
MONDO_0009239	ENSG00000131808	0.7324936920901717	38
MONDO_0009240	ENSG00000160282	0.763901823696992	204
MONDO_0009242	ENSG00000138738	0.7402599543817613	79
MONDO_0009242	ENSG00000225614	0.7355273797887159	411
MONDO_0009249	ENSG00000136872	0.8313361071848354	386
MONDO_0009251	ENSG00000165140	0.8058926577493724	132
MONDO_0009254	ENSG00000179163	0.8371424009174795	295
MONDO_0009255	ENSG00000108479	0.8468737863988433	376
MONDO_0009257	ENSG00000117308	0.8253992831710978	183
MONDO_0009258	ENSG00000213930	0.8107858479573012	587
MONDO_0009259	ENSG00000001084	0.75639624737619	22
MONDO_0009260	ENSG00000170266	0.8435256655858304	244
MONDO_0009261	ENSG00000170266	0.833735968533106	168
MONDO_0009262	ENSG00000170266	0.8386324095956046	157
MONDO_0009263	ENSG00000169604	0.7152649487390602	39
MONDO_0009265	ENSG00000177628	0.79863976407857	247
MONDO_0009266	ENSG00000177628	0.7638790826288175	107
MONDO_0009267	ENSG00000177628	0.7213272237940147	92
MONDO_0009268	ENSG00000177628	0.7103738011170487	81
MONDO_0009271	ENSG00000120370	0.7424739677150495	93
MONDO_0009273	ENSG00000167634	0.7751732909996292	143
MONDO_0009274	ENSG00000059377	0.7762147708573063	38
MONDO_0009276	ENSG00000169704	0.796250841588227	95
MONDO_0009276	ENSG00000185245	0.7919441542178546	130
MONDO_0009276	ENSG00000203618	0.7840739414884169	46
MONDO_0009279	ENSG00000094914	0.7707698959939466	37
MONDO_0009281	ENSG00000105607	0.8412779644484233	774
MONDO_0009282	ENSG00000105379	0.7276392283310721	190
MONDO_0009282	ENSG00000140374	0.7808423096437986	359
MONDO_0009282	ENSG00000171503	0.8265974605103493	736
MONDO_0009287	ENSG00000131482	0.8083096600113162	548
MONDO_0009288	ENSG00000137700	0.8553925692730883	171
MONDO_0009290	ENSG00000171298	0.8688414788517164	2388
MONDO_0009291	ENSG00000162688	0.8037644279715522	2147
MONDO_0009292	ENSG00000114480	0.8297929212989306	826
MONDO_0009293	ENSG00000068976	0.8284462454553695	1092
MONDO_0009294	ENSG00000100504	0.8021883135537821	245
MONDO_0009295	ENSG00000152556	0.8138144880554842	611
MONDO_0009306	ENSG00000166349	0.7594301652708647	516
MONDO_0009306	ENSG00000175097	0.7384707636815165	388
MONDO_0013483	ENSG00000148053	0.72158550605206	26
MONDO_0013485	ENSG00000166948	0.753703699960157	125
MONDO_0013487	ENSG00000197766	0.7221546832245077	11
MONDO_0013499	ENSG00000188827	0.7902330675161344	566
MONDO_0013500	ENSG00000177663	0.7151913731038735	706
MONDO_0013511	ENSG00000196565	0.7161661960491242	12
MONDO_0013512	ENSG00000188536	0.7381056681250344	34
MONDO_0013512	ENSG00000206172	0.723601896893227	21
MONDO_0013517	ENSG00000244734	0.793993706260743	70
MONDO_0013521	ENSG00000164362	0.8331175843264247	2305
MONDO_0013526	ENSG00000108433	0.7443960006735024	25
MONDO_0013531	ENSG00000146733	0.73254707305367	14
MONDO_0013540	ENSG00000179348	0.7853013973621846	1327
MONDO_0013541	ENSG00000258947	0.7310900694761391	39
MONDO_0013546	ENSG00000175606	0.7887236102238039	274
MONDO_0013550	ENSG00000128591	0.7679225463484177	3630
MONDO_0013551	ENSG00000134262	0.7732676183114975	282
MONDO_0013552	ENSG00000100478	0.7471994890971043	25
MONDO_0013555	ENSG00000163755	0.7870557695001034	168
MONDO_0013561	ENSG00000104331	0.7127171196563964	170
MONDO_0013563	ENSG00000197563	0.7933620626310581	763
MONDO_0013566	ENSG00000115392	0.7844031790552528	130
MONDO_0013570	ENSG00000124608	0.7716323327133205	168
MONDO_0013578	ENSG00000157540	0.7309678421111615	577
MONDO_0013580	ENSG00000168291	0.7715276839992552	237
MONDO_0013583	ENSG00000050555	0.7518103262858831	78
MONDO_0013584	ENSG00000130816	0.7621431294061937	1010
MONDO_0013599	ENSG00000115415	0.8083789692967884	429
MONDO_0013606	ENSG00000104164	0.7400222016107342	115
MONDO_0013607	ENSG00000179348	0.7903380597951136	1069
MONDO_0013615	ENSG00000137070	0.747413093773911	18
MONDO_0013621	ENSG00000172037	0.8053765498229293	889
MONDO_0013623	ENSG00000088053	0.7085598635717536	26
MONDO_0013626	ENSG00000136695	0.7946150858183435	284
MONDO_0013644	ENSG00000197102	0.7743084579317551	2829
MONDO_0013655	ENSG00000176884	0.8045834819386476	667
MONDO_0013656	ENSG00000130294	0.8244599025022735	1971
MONDO_0013659	ENSG00000124356	0.7745987524190466	36
MONDO_0013661	ENSG00000176715	0.810158128362062	636
MONDO_0013674	ENSG00000131943	0.8372486423049672	222
MONDO_0013675	ENSG00000163170	0.8053335853146611	47
MONDO_0013680	ENSG00000196876	0.7190806471346216	84
MONDO_0013687	ENSG00000186153	0.7882367001093686	773
MONDO_0013692	ENSG00000163930	0.7913893713185206	1685
MONDO_0013702	ENSG00000140471	0.7196780981023292	41
MONDO_0013726	ENSG00000087470	0.7914063820436209	55
MONDO_0013731	ENSG00000145794	0.7885703725625941	812
MONDO_0013737	ENSG00000070610	0.7245058536450143	32
MONDO_0013746	ENSG00000136574	0.7584319651205909	32
MONDO_0013753	ENSG00000148356	0.783855475635558	605
MONDO_0013755	ENSG00000183010	0.7605216868606659	20
MONDO_0013758	ENSG00000203485	0.8039240312948133	1018
MONDO_0013759	ENSG00000187098	0.7050281059058674	221
MONDO_0013761	ENSG00000196511	0.7834904657392574	193
MONDO_0013762	ENSG00000121897	0.7688169439839512	311
MONDO_0013771	ENSG00000167588	0.7581307426232198	23
MONDO_0013772	ENSG00000169359	0.7045807501756985	14
MONDO_0013775	ENSG00000178726	0.7512810071939332	48
MONDO_0013776	ENSG00000141385	0.7937318602570623	45
MONDO_0013777	ENSG00000126562	0.7454397718035843	125
MONDO_0013778	ENSG00000060237	0.7313970025569466	1448
MONDO_0013781	ENSG00000146021	0.8245134886729847	175
MONDO_0013782	ENSG00000036257	0.7288894458014346	141
MONDO_0013784	ENSG00000106009	0.747236179073466	991
MONDO_0013800	ENSG00000106080	0.7670575089483724	153
MONDO_0013802	ENSG00000100412	0.8152845543635143	70
MONDO_0013810	ENSG00000133103	0.7574302719621321	208
MONDO_0013811	ENSG00000114686	0.7123138393693899	10
MONDO_0013815	ENSG00000066468	0.7665122458736155	74
MONDO_0013824	ENSG00000197603	0.7458748384777464	547
MONDO_0013835	ENSG00000214960	0.7715440075632437	363
MONDO_0013836	ENSG00000119723	0.7981588370099506	56
MONDO_0013839	ENSG00000151914	0.7138816098609088	3073
MONDO_0013862	ENSG00000117322	0.7560319312350331	628
MONDO_0013863	ENSG00000198589	0.7861018048172451	1566
MONDO_0013865	ENSG00000135297	0.7868599193134582	536
MONDO_0013866	ENSG00000030582	0.7496842771952548	440
MONDO_0013869	ENSG00000198931	0.8066410467842238	120
MONDO_0013870	ENSG00000134851	0.7866387791884137	110
Orphanet_79401	ENSG00000178209	0.7357190399788885	4316
Orphanet_79402	ENSG00000065618	0.708642922907535	198
Orphanet_79402	ENSG00000196878	0.7961484868249374	110
Orphanet_79403	ENSG00000132470	0.7961816451652364	305
Orphanet_79404	ENSG00000053747	0.7387519427856387	300
Orphanet_79404	ENSG00000058085	0.7303411752036801	130
Orphanet_79404	ENSG00000196878	0.7609293680115687	205
Orphanet_79452	ENSG00000037280	0.8189028718991751	87
Orphanet_79452	ENSG00000198835	0.7499369801155058	17
Orphanet_79473	ENSG00000143224	0.8275426488144194	85
Orphanet_79477	ENSG00000069974	0.7593288055536072	243
Orphanet_812	ENSG00000204386	0.7687579954366125	84
Orphanet_816	ENSG00000072210	0.8128852377938599	222
Orphanet_83418	ENSG00000172062	0.7078275505778006	9
Orphanet_83419	ENSG00000172062	0.8023053871723503	34
Orphanet_83419	ENSG00000205571	0.7424364664835658	29
Orphanet_83473	ENSG00000105647	0.8181729536367475	241
Orphanet_83473	ENSG00000117020	0.7526984188419095	91
Orphanet_83473	ENSG00000118971	0.7858039949177456	30
Orphanet_84064	ENSG00000198677	0.7024800743938533	68
Orphanet_84064	ENSG00000204351	0.7141093130484201	118
Orphanet_846	ENSG00000188536	0.7117881254482024	110
Orphanet_846	ENSG00000206172	0.7048665481969245	52
Orphanet_847	ENSG00000085224	0.8252803627184808	1524
Orphanet_848	ENSG00000244734	0.7720618539750045	762
Orphanet_85163	ENSG00000122591	0.7320347476063582	268
Orphanet_85164	ENSG00000068078	0.7527943621130908	51
Orphanet_85165	ENSG00000068078	0.789243636147786	64
Orphanet_85167	ENSG00000161217	0.7784771466104513	29
Orphanet_852	ENSG00000015285	0.8101681595177337	329
Orphanet_85279	ENSG00000126012	0.7925964589704583	104
Orphanet_85287	ENSG00000172943	0.7004638544991428	36
Orphanet_85294	ENSG00000008056	0.7661098340655771	336
Orphanet_85328	ENSG00000086758	0.7282738424177997	127
Orphanet_85442	ENSG00000121454	0.7384461124466406	77
Orphanet_85448	ENSG00000148180	0.7546562296192117	179
Orphanet_85450	ENSG00000118137	0.7026909714149726	50
Orphanet_85450	ENSG00000171560	0.7164141008410205	69
Orphanet_868	ENSG00000111669	0.7401043962810099	70
Orphanet_869	ENSG00000094914	0.7326508110915169	132
Orphanet_869	ENSG00000144591	0.7688255599207195	87
Orphanet_871	ENSG00000130529	0.7865756928449705	1072
Orphanet_871	ENSG00000183873	0.80226383909167	456
Orphanet_87876	ENSG00000204386	0.8153265038399181	88
Orphanet_882	ENSG00000103876	0.8309267500524342	548
Orphanet_88618	ENSG00000101444	0.7352315377827795	197
Orphanet_88628	ENSG00000162769	0.7572889171667818	185
Orphanet_88629	ENSG00000128617	0.7183836751772323	11
Orphanet_88630	ENSG00000196924	0.7452666187832763	59
Orphanet_88632	ENSG00000107859	0.7313124206314798	16
Orphanet_88637	ENSG00000013503	0.8014320169386953	147
Orphanet_88637	ENSG00000148606	0.7990194550192891	237
Orphanet_88639	ENSG00000198130	0.7671063787202219	144
Orphanet_88642	ENSG00000169432	0.7389593592085688	249
Orphanet_891	ENSG00000106025	0.7708374581359552	138
Orphanet_891	ENSG00000124479	0.771949089965542	98
Orphanet_891	ENSG00000162337	0.8445417133957192	394
Orphanet_891	ENSG00000168036	0.7075834581074613	30
Orphanet_891	ENSG00000174804	0.8110509173046002	251
Orphanet_89838	ENSG00000186847	0.723130740519934	20
Orphanet_89936	ENSG00000102174	0.8296684407572056	527
Orphanet_90	ENSG00000118520	0.8250854687050164	420
Orphanet_903	ENSG00000110799	0.858996506625486	1933
Orphanet_90342	ENSG00000170734	0.8019582257092254	257
Orphanet_91130	ENSG00000075415	0.7059837198060018	45
Orphanet_91132	ENSG00000149418	0.7478765993947218	28
Orphanet_912	ENSG00000034693	0.7358991034934995	84
Orphanet_912	ENSG00000108733	0.7677147123705617	460
Orphanet_912	ENSG00000121680	0.7826050012335025	94
Orphanet_912	ENSG00000124587	0.7800963981758482	313
Orphanet_912	ENSG00000127980	0.8187667768711719	1587
Orphanet_912	ENSG00000157911	0.7567989144680352	220
Orphanet_912	ENSG00000162735	0.7463696198245467	367
Orphanet_912	ENSG00000162928	0.7261247332299884	451
Orphanet_912	ENSG00000164751	0.7497604413750465	468
Orphanet_912	ENSG00000215193	0.7819665370576767	458
Orphanet_92050	ENSG00000119888	0.740928398103204	65
MONDO_0020310	ENSG00000100150	0.7722431574008779	1556
MONDO_0020310	ENSG00000103148	0.7342320532266732	600
MONDO_0020336	ENSG00000131018	0.7054950536281084	4302
MONDO_0020336	ENSG00000160789	0.7387688591200069	94
MONDO_0020340	ENSG00000241973	0.722983727981196	60
MONDO_0020341	ENSG00000049759	0.7242874246037163	103
MONDO_0020341	ENSG00000143761	0.714369707051939	21
MONDO_0020342	ENSG00000143632	0.7289401647423365	34
MONDO_0020366	ENSG00000119681	0.712072796704838	251
MONDO_0020366	ENSG00000138061	0.7069139553747595	302
MONDO_0020367	ENSG00000034971	0.7313464589853294	167
MONDO_0020367	ENSG00000138061	0.7272344016329643	62
MONDO_0020368	ENSG00000054598	0.7409034097505064	21
MONDO_0020379	ENSG00000102878	0.7213022631640891	80
MONDO_0020483	ENSG00000007314	0.7142258657076962	16
MONDO_0020485	ENSG00000196218	0.8326344883051425	657
MONDO_0020491	ENSG00000007168	0.7715337007583154	24
MONDO_0020491	ENSG00000066629	0.7175774578397774	22
MONDO_0020504	ENSG00000134324	0.7487612317183887	172
MONDO_0020506	ENSG00000124608	0.711857378950308	33
MONDO_0020525	ENSG00000006071	0.7449562416112518	760
MONDO_0020525	ENSG00000187486	0.7621043837848228	186
MONDO_0020525	ENSG00000204644	0.7420368336080921	57
MONDO_0020558	ENSG00000104381	0.7062223248490457	12
MONDO_0020628	ENSG00000177302	0.7020461385248775	23
MONDO_0020630	ENSG00000138814	0.7604789903571124	54
MONDO_0020647	ENSG00000174177	0.7352571203670691	29
MONDO_0020693	ENSG00000156873	0.7411495998491385	128
MONDO_0020721	ENSG00000158578	0.8216549386918952	146
MONDO_0020723	ENSG00000111012	0.8038928388921152	70
MONDO_0020740	ENSG00000269335	0.7962825435644924	36
MONDO_0020754	ENSG00000163017	0.7449069117355067	28
MONDO_0020820	ENSG00000130598	0.711889687231302	29
MONDO_0020841	ENSG00000106009	0.7504740104398419	49
MONDO_0020847	ENSG00000119335	0.7305335160474347	26
MONDO_0020850	ENSG00000117139	0.7006638700684084	38
MONDO_0021018	ENSG00000105993	0.7637324900342309	321
MONDO_0021019	ENSG00000101850	0.8337324844576948	120
MONDO_0021020	ENSG00000241635	0.833697714714953	59
MONDO_0021022	ENSG00000109738	0.743675591966473	327
MONDO_0021022	ENSG00000145888	0.7387684571093329	429
MONDO_0021022	ENSG00000165970	0.7378371249024165	596
MONDO_0021055	ENSG00000134982	0.7597795846800756	511
MONDO_0021056	ENSG00000134982	0.8233263723270098	8675
MONDO_0008315	ENSG00000139618	0.733037866262252	208
MONDO_0008315	ENSG00000169083	0.7822473752808222	448
MONDO_0008318	ENSG00000142208	0.7484120627625962	88
MONDO_0008322	ENSG00000105664	0.8243942932246539	270
MONDO_0008323	ENSG00000168447	0.7109715518669456	133
MONDO_0008329	ENSG00000151623	0.7688668462334851	187
MONDO_0008332	ENSG00000185245	0.7615856383793889	36
MONDO_0008338	ENSG00000109063	0.716388506144218	50
MONDO_0008368	ENSG00000004939	0.7965223791450852	197
MONDO_0008380	ENSG00000139687	0.8471511008193544	2750
MONDO_0008387	ENSG00000164093	0.7246218463520697	72
MONDO_0008393	ENSG00000005339	0.8361429730815569	436
MONDO_0008404	ENSG00000134504	0.7749400816391299	32
MONDO_0008409	ENSG00000092054	0.7752919294083336	227
MONDO_0008411	ENSG00000135111	0.7665520629389196	341
MONDO_0008426	ENSG00000157933	0.8347042938509877	580
MONDO_0008428	ENSG00000163666	0.8282925406777716	117
MONDO_0008429	ENSG00000115267	0.7647243067429822	1020
MONDO_0008434	ENSG00000108557	0.7774623243202176	142
MONDO_0008437	ENSG00000198513	0.8054129237391122	390
MONDO_0008438	ENSG00000021574	0.826755945531971	864
MONDO_0008457	ENSG00000141837	0.769439940669561	306
MONDO_0008471	ENSG00000139219	0.8135886175073996	135
MONDO_0008476	ENSG00000139219	0.7603641500032108	51
MONDO_0008477	ENSG00000111199	0.8209947381965562	145
MONDO_0008479	ENSG00000115414	0.772995582868586	171
MONDO_0008484	ENSG00000183691	0.7089762134353178	14
MONDO_0008485	ENSG00000128422	0.7559772958367367	25
MONDO_0008490	ENSG00000204248	0.7655324948966816	195
MONDO_0008492	ENSG00000166147	0.7769944009010339	553
MONDO_0008493	ENSG00000112077	0.716759063732681	13
MONDO_0008494	ENSG00000004939	0.727517497433587	68
MONDO_0008497	ENSG00000167323	0.7322702296552343	574
MONDO_0008504	ENSG00000049540	0.7784577012315353	702
MONDO_0008513	ENSG00000128714	0.7696900280295562	49
MONDO_0008514	ENSG00000152661	0.7072395253478624	67
MONDO_0008516	ENSG00000128714	0.7487247943437546	43
MONDO_0008521	ENSG00000183691	0.7437637545155812	20
MONDO_0008523	ENSG00000167207	0.8385475742050497	1086
MONDO_0008535	ENSG00000106991	0.8331677647822431	403
MONDO_0008546	ENSG00000068078	0.8174162924636699	98
MONDO_0008547	ENSG00000068078	0.7830716789969532	52
MONDO_0008553	ENSG00000165702	0.7038742504938753	24
MONDO_0008559	ENSG00000180210	0.7188577137213507	52
MONDO_0008560	ENSG00000198734	0.7880339974732427	206
Orphanet_30924	ENSG00000119121	0.7650236123917799	239
Orphanet_309246	ENSG00000196743	0.8013247485043318	184
Orphanet_30925	ENSG00000101200	0.8079497338722929	42
Orphanet_309854	ENSG00000196660	0.7856661698615074	66
Orphanet_3115	ENSG00000158887	0.7053685573869497	56
Orphanet_313772	ENSG00000141385	0.8087078848048326	48
Orphanet_313808	ENSG00000182578	0.8301010710093194	310
Orphanet_314051	ENSG00000103356	0.8097607099142253	136
Orphanet_314373	ENSG00000070019	0.7031026286955322	22
Orphanet_314603	ENSG00000247626	0.745476596799539	26
Orphanet_314629	ENSG00000030582	0.7623284253125843	436
Orphanet_314647	ENSG00000171735	0.7736687154131462	98
